record_ID,Budget
18527,9306.419613
18528,54312.4782
18529,46096.44329
18530,45734.96359
18531,48407.99408
18532,69636.55663
18533,79784.30996
18534,80616.07636
18535,87474.61343
18536,98560.99806
18537,86451.01838
18538,96057.91936
18539,113543.9318
18540,98353.97893
18541,114152.1642
18542,90206.13118
18543,142003.6941
18544,87358.22318
18545,119576.7379
18546,100298.9045
18547,90392.04508
18548,96730.92093
18549,59457.67715
18550,140391.4214
18551,96276.79215
18552,96050.6069
18553,102873.8186
18554,77944.39492
18555,57150.48439
18556,77313.2511
18557,90272.0304
18558,92043.94435
18559,69808.10866
18560,79699.9784
18561,63581.65508
18562,25262.65448
18563,49802.9929
18564,33786.54555
18565,59487.97807
18566,45934.5896
18567,46216.0606
18568,69381.51886
18569,35119.72619
18570,44180.64619
18571,68774.5189
18572,50369.80286
18573,46960.58334
18574,81958.68551
18575,57746.72354
18576,81776.70007
18577,50680.67874
18578,57307.77094
18579,60312.14695
18580,67847.91013
18581,71453.63907
18582,67292.76276
18583,36240.30562
18584,79684.13762
18585,80892.85013
18586,58702.03254
18587,65613.38651
18588,66805.51852
18589,76034.68617
18590,58036.22142
18591,60051.61262
18592,74435.40874
18593,66169.05434
18594,50639.34456
18595,73843.89443
18596,84639.03402
18597,95331.29299
18598,63855.58813
18599,64230.79868
18600,71197.21706
18601,69855.10132
18602,69003.8077
18603,82820.34413
18604,64503.96054
18605,81064.76082
18606,64518.97335
18607,76185.37794
18608,75733.64354
18609,71833.43507
18610,71900.75279
18611,62264.30412
18612,48255.68117
18613,58725.60939
18614,65026.87277
18615,47997.22736
18616,66651.37483
18617,65857.03764
18618,59444.56922
18619,64809.01886
18620,61694.9189
18621,48989.92785
18622,58618.48934
18623,93835.15306
18624,51801.48921
18625,74655.08193
18626,69148.04841
18627,70064.23326
18628,94317.50394
18629,75909.74707
18630,50745.49573
18631,76939.90306
18632,79779.55876
18633,69498.44578
18634,65664.72462
18635,63687.34142
18636,85815.25066
18637,54819.0858
18638,47895.12872
18639,49840.73652
18640,67799.73516
18641,66811.22702
18642,66652.91857
18643,73655.5683
18644,68221.18965
18645,53476.30386
18646,71067.12889
18647,84472.67132
18648,85007.38162
18649,103406.1911
18650,59781.6038
18651,104958.8703
18652,81034.93104
18653,110706.4912
18654,52236.29162
18655,79469.83027
18656,85249.00195
18657,84783.87477
18658,60415.64259
18659,137350.7642
18660,107977.6136
18661,83664.88151
18662,66118.32117
18663,45353.55345
18664,70926.78941
18665,86341.10464
18666,78594.45795
18667,80609.65739
18668,75631.56248
18669,67621.2746
18670,64179.19942
18671,115636.6336
18672,116020.0335
18673,83562.93548
18674,75393.79684
18675,52114.57685
18676,45682.09723
18677,51152.39585
18678,66484.38888
18679,10707.29221
18680,45434.57803
18681,48316.51807
18682,49303.05235
18683,57112.96051
18684,52363.47831
18685,42136.26299
18686,69420.12281
18687,94370.95647
18688,66013.53752
18689,51578.81444
18690,56392.67371
18691,72532.96015
18692,55716.5234
18693,10290.6614
18694,12164.97528
18695,12053.81372
18696,76227.25099
18697,57649.9432
18698,75434.04159
18699,73287.7764
18700,52726.05865
18701,56252.22952
18702,65443.39757
18703,68857.60279
18704,66320.27004
18705,49493.45683
18706,30399.69502
18707,10128.02124
18708,77488.03888
18709,10917.6402
18710,69888.90045
18711,76231.91112
18712,13568.64702
18713,52522.37846
18714,67023.24227
18715,100568.3898
18716,58488.82191
18717,61033.8671
18718,54726.7496
18719,62858.90759
18720,66018.2418
18721,48996.31245
18722,86062.2855
18723,76187.22906
18724,38688.80071
18725,47972.43879
18726,29174.5207
18727,44894.91587
18728,99388.84573
18729,51876.41057
18730,59800.40568
18731,100441.5044
18732,61947.61948
18733,50693.41339
18734,47275.05666
18735,56205.43654
18736,63781.26806
18737,59492.92419
18738,40621.44786
18739,117209.4501
18740,53715.01877
18741,31490.51803
18742,52881.91641
18743,44450.4017
18744,54171.66118
18745,51795.70259
18746,56850.71366
18747,53844.98279
18748,78486.22265
18749,45850.15742
18750,68885.76022
18751,66735.70192
18752,70381.25931
18753,69251.72753
18754,12094.52414
18755,11316.23591
18756,56200.51785
18757,12457.34136
18758,65012.69171
18759,89114.11424
18760,61399.56214
18761,46750.42988
18762,51676.72835
18763,11315.42292
18764,48231.53561
18765,46983.92522
18766,52564.41506
18767,58624.07007
18768,54844.71503
18769,57812.34414
18770,40714.56915
18771,12546.06433
18772,70073.41107
18773,75108.96823
18774,43910.63227
18775,47540.90704
18776,48721.58214
18777,62329.76717
18778,50010.27416
18779,68139.70842
18780,63695.3427
18781,54609.49956
18782,11749.24872
18783,55507.03987
18784,41160.79387
18785,80911.30467
18786,48942.58963
18787,55102.42624
18788,65273.0978
18789,42981.21256
18790,49888.99757
18791,57290.91994
18792,39207.04948
18793,56802.81735
18794,36867.77876
18795,53383.14341
18796,12442.33044
18797,47803.39326
18798,66102.40064
18799,59768.15064
18800,60503.40422
18801,10582.50913
18802,39751.09894
18803,61943.7866
18804,48935.86377
18805,95636.49214
18806,52111.13426
18807,67167.53249
18808,48114.29627
18809,10780.91196
18810,53369.0402
18811,77286.59216
18812,57969.12337
18813,62786.97586
18814,56842.09516
18815,57413.76905
18816,71813.4457
18817,49497.61836
18818,63707.35997
18819,74305.50963
18820,53131.93356
18821,10093.67211
18822,66503.28805
18823,7847.447106
18824,57375.20251
18825,42578.11922
18826,75011.87751
18827,50709.11621
18828,54043.55208
18829,49079.67277
18830,50264.41501
18831,48959.88036
18832,69027.0068
18833,18285.57957
18834,48999.02156
18835,48786.58952
18836,67194.17098
18837,78725.146
18838,69991.06775
18839,71018.06618
18840,56862.03086
18841,63127.88746
18842,38881.88977
18843,49895.12405
18844,70472.88367
18845,67904.78677
18846,54657.49313
18847,70218.25473
18848,76158.2152
18849,99415.62779
18850,90048.3499
18851,57627.2814
18852,47103.46262
18853,54020.31852
18854,55222.90865
18855,64638.04739
18856,69201.79263
18857,59605.77275
18858,75944.82238
18859,37825.23779
18860,69241.40344
18861,63974.96881
18862,55164.46088
18863,63397.58518
18864,60537.93251
18865,42545.4934
18866,49879.63989
18867,87231.73439
18868,76912.59387
18869,59501.19818
18870,74532.77751
18871,86403.35059
18872,50996.21652
18873,75524.91869
18874,71337.91428
18875,55873.22408
18876,75859.33159
18877,39884.74052
18878,65386.3621
18879,100220.8743
18880,52735.03576
18881,49432.64382
18882,49397.4927
18883,75676.13227
18884,54794.29058
18885,73554.49248
18886,85926.71371
18887,43235.45279
18888,73004.11912
18889,62471.37943
18890,47358.25506
18891,43722.65073
18892,44050.19972
18893,86208.82918
18894,75737.66438
18895,73860.37235
18896,54090.3337
18897,45194.05157
18898,33828.62517
18899,55833.99158
18900,45807.5481
18901,27328.29815
18902,29620.81519
18903,31573.36775
18904,41022.71268
18905,44820.30512
18906,25982.44729
18907,44592.74893
18908,38012.4673
18909,48212.63744
18910,74646.57789
18911,861.2950593
18912,79323.14265
18913,84609.61591
18914,51310.01959
18915,96309.06376
18916,79993.1137
18917,103397.5917
18918,84537.65023
18919,91505.6351
18920,107796.0134
18921,96669.22722
18922,75529.79075
18923,103326.7183
18924,104150.363
18925,108191.7481
18926,62151.61971
18927,37603.09655
18928,36911.04722
18929,77255.49462
18930,77513.96009
18931,104289.3749
18932,76402.04686
18933,35336.90369
18934,14859.9781
18935,63098.91518
18936,52643.57486
18937,100504.6117
18938,33031.9746
18939,5662.700813
18940,33671.06492
18941,30142.91263
18942,35582.68356
18943,31078.4382
18944,32462.67616
18945,44628.34612
18946,35440.06932
18947,33544.02215
18948,29876.13499
18949,35109.10132
18950,33241.13233
18951,63672.03415
18952,97879.83386
18953,4770.613684
18954,3529.097861
18955,8612.838711
18956,10990.6997
18957,5087.784849
18958,9016.058297
18959,7964.558241
18960,66987.40202
18961,8007.628848
18962,8766.478583
18963,77387.57808
18964,68151.9253
18965,66756.36436
18966,47631.9034
18967,30212.8339
18968,69090.13445
18969,27048.85157
18970,35291.55248
18971,55474.97965
18972,32431.22578
18973,58515.37641
18974,53855.871
18975,46548.04792
18976,71033.52592
18977,56230.40782
18978,77547.31177
18979,20308.81612
18980,83781.15071
18981,8322.96579
18982,7055.983289
18983,1059.102314
18984,1917.15949
18985,7965.164015
18986,637.6525889
18987,2195.118475
18988,3610.482485
18989,26862.21576
18990,3963.458994
18991,9473.045593
18992,11291.10495
18993,561.3992492
18994,29796.10454
18995,338.8750813
18996,25972.32005
18997,4975.86173
18998,548.385908
18999,2861.599991
19000,5065.805458
19001,2301.876139
19002,8894.839953
19003,768.674771
19004,31769.81993
19005,2425.464498
19006,594.6753913
19007,13911.13611
19008,3091.802245
19009,2254.246973
19010,8890.222101
19011,90.2471587
19012,3608.005556
19013,487.8374549
19014,2581.199008
19015,222.3359048
19016,2643.300574
19017,2737.773815
19018,1663.622179
19019,3170.567165
19020,279.3077462
19021,9380.909632
19022,606.6090342
19023,4335.739503
19024,5730.06676
19025,7246.694014
19026,338.5259425
19027,7588.755495
19028,153.4581661
19029,2298.017385
19030,8244.27695
19031,1653.781829
19032,10550.12474
19033,1596.46596
19034,784.5815276
19035,10448.60166
19036,3773.806771
19037,564.8816355
19038,3078.819307
19039,34215.28051
19040,667.8628891
19041,365.8258028
19042,8809.080756
19043,1494.754591
19044,23372.01245
19045,2067.284155
19046,2228.583903
19047,23745.0175
19048,1228.997994
19049,1947.920775
19050,1161.355089
19051,14696.12578
19052,5212.099031
19053,3322.66689
19054,19958.52176
19055,3063.293348
19056,19259.01083
19057,5934.175087
19058,7671.318739
19059,13771.40079
19060,13728.57302
19061,13373.70641
19062,11921.50108
19063,2906.599222
19064,9687.487333
19065,1419.945703
19066,7517.884181
19067,8651.309181
19068,2354.683025
19069,1417.963634
19070,11436.02012
19071,2493.219424
19072,3409.719294
19073,502.1980608
19074,954.0625207
19075,27384.74695
19076,10103.24279
19077,1507.893796
19078,14164.59835
19079,6123.603972
19080,40099.20652
19081,52382.50331
19082,57234.50633
19083,61982.09978
19084,38432.50474
19085,56529.13974
19086,56262.51286
19087,35753.8694
19088,78310.20555
19089,146253.951
19090,89755.50157
19091,87540.07677
19092,53392.77339
19093,74729.00778
19094,94926.40233
19095,132360.5668
19096,89636.36413
19097,88359.50239
19098,93921.67085
19099,106675.8275
19100,87863.6974
19101,58125.47232
19102,85857.32605
19103,90016.79078
19104,87036.05839
19105,94549.04165
19106,97626.50196
19107,83176.68053
19108,90025.72271
19109,59491.614
19110,114233.0586
19111,96747.22027
19112,78493.39022
19113,86632.17903
19114,118059.21
19115,85290.63604
19116,82096.07603
19117,59769.4501
19118,15310.6882
19119,103285.1677
19120,89705.30659
19121,89730.4486
19122,69756.84047
19123,96663.54391
19124,85384.60054
19125,93732.44461
19126,65415.7627
19127,82869.78265
19128,91132.64331
19129,74113.46668
19130,36361.2926
19131,49652.02955
19132,33695.98159
19133,42558.28503
19134,39997.48169
19135,52281.59655
19136,42364.44854
19137,45189.12692
19138,40467.0704
19139,85616.26232
19140,86820.07576
19141,26394.45527
19142,107717.6621
19143,68867.29621
19144,95646.9717
19145,95468.5718
19146,107923.0749
19147,23448.12534
19148,72595.34446
19149,125481.8435
19150,111118.5643
19151,108143.8053
19152,61610.19062
19153,93297.08975
19154,70910.45683
19155,19277.0017
19156,77995.81065
19157,136717.6541
19158,104126.1589
19159,42741.32527
19160,185434.9444
19161,94903.80934
19162,61851.52297
19163,56862.06913
19164,75300.51932
19165,61835.4898
19166,59254.24217
19167,55698.60985
19168,68290.35729
19169,83803.34851
19170,79590.49479
19171,60047.98542
19172,90317.71637
19173,95534.85394
19174,53364.47499
19175,11904.9366
19176,123777.9407
19177,47681.17033
19178,58717.1932
19179,141094.4745
19180,92554.03508
19181,134933.4068
19182,35065.45789
19183,81132.47095
19184,95647.86838
19185,67609.21629
19186,70156.95097
19187,68111.31982
19188,46570.49377
19189,77499.93138
19190,76070.13262
19191,83059.85476
19192,80772.52151
19193,104391.5262
19194,74975.57301
19195,56596.93318
19196,46770.54177
19197,42180.66554
19198,44404.45323
19199,77677.9306
19200,73732.68742
19201,97468.05737
19202,58665.50766
19203,91455.53281
19204,57290.82971
19205,86595.05621
19206,72613.89939
19207,59438.76976
19208,83552.56818
19209,64246.28025
19210,67589.91354
19211,41292.48923
19212,69079.32674
19213,65448.67084
19214,83840.27604
19215,65990.328
19216,65181.86429
19217,65601.44038
19218,56992.62159
19219,68203.83583
19220,42189.01085
19221,73015.9659
19222,64050.59842
19223,80163.16199
19224,69906.51556
19225,45275.57091
19226,64287.05988
19227,55301.38292
19228,62566.87056
19229,29951.10936
19230,54377.2589
19231,43240.91049
19232,40345.35601
19233,47838.28196
19234,35537.77633
19235,63540.19383
19236,71443.67818
19237,40046.75128
19238,48498.70002
19239,56953.71999
19240,65858.90172
19241,60024.20853
19242,63609.85711
19243,41376.96858
19244,60458.38604
19245,64768.3225
19246,41418.78072
19247,62565.51815
19248,57552.59793
19249,57684.20617
19250,51308.87906
19251,21648.24107
19252,13532.39118
19253,49101.25466
19254,79260.58691
19255,63545.4126
19256,78318.37059
19257,67398.74476
19258,63062.62657
19259,44026.91413
19260,63207.40156
19261,38827.08406
19262,45027.138
19263,71132.64409
19264,56306.25323
19265,52714.09195
19266,43161.19944
19267,4275.829676
19268,72624.66464
19269,62042.13769
19270,3514.893326
19271,32731.31286
19272,47844.39724
19273,76247.08335
19274,74704.77901
19275,43882.37174
19276,73523.00092
19277,90678.51017
19278,50409.59158
19279,75770.64764
19280,84633.10893
19281,74348.7857
19282,92313.90412
19283,78117.59082
19284,99922.30367
19285,73907.5847
19286,98496.0304
19287,78694.49107
19288,104002.4334
19289,58431.55492
19290,74340.95708
19291,72055.41792
19292,34615.56806
19293,48761.36779
19294,45293.24883
19295,38474.24239
19296,48330.32845
19297,49286.69021
19298,40397.87903
19299,43338.88168
19300,38085.8081
19301,48832.90771
19302,6057.578893
19303,75599.20628
19304,78625.87532
19305,70301.62796
19306,76223.26443
19307,70916.17402
19308,89962.2388
19309,71759.20373
19310,79782.26819
19311,77256.91067
19312,75208.07475
19313,76486.5877
19314,70891.63663
19315,72078.67052
19316,70450.70554
19317,73476.27473
19318,67416.10597
19319,73287.94735
19320,82096.89913
19321,74925.37804
19322,68961.73289
19323,73492.53373
19324,78143.83839
19325,88703.76387
19326,76466.66294
19327,88389.71089
19328,70112.44972
19329,70193.81876
19330,66719.14553
19331,87782.54494
19332,54976.24052
19333,64730.797
19334,58957.39384
19335,83685.54935
19336,64149.26485
19337,45970.59315
19338,77825.15132
19339,42879.18297
19340,75987.93436
19341,61629.64976
19342,82008.99214
19343,53074.2052
19344,45936.28975
19345,73472.54654
19346,73218.04212
19347,41825.79268
19348,65827.73955
19349,79219.81834
19350,45423.32729
19351,45262.98117
19352,77000.15114
19353,85573.42974
19354,66541.91608
19355,67849.57479
19356,67517.04016
19357,66840.91071
19358,39470.82667
19359,78390.01129
19360,65424.62324
19361,70813.99186
19362,52725.1393
19363,57870.69371
19364,62583.56131
19365,63483.39259
19366,47009.93691
19367,59945.19834
19368,48434.24028
19369,81741.00942
19370,39311.27524
19371,36721.65981
19372,82971.65528
19373,67307.16161
19374,63132.62898
19375,69794.9573
19376,82486.67204
19377,94840.9115
19378,82085.99148
19379,40612.7856
19380,41416.92298
19381,69957.53239
19382,67888.7318
19383,44975.60114
19384,71370.43859
19385,87986.67791
19386,84668.72573
19387,62483.44854
19388,85241.77316
19389,45425.53916
19390,74744.02886
19391,69968.33844
19392,59126.66025
19393,57342.19443
19394,63081.38234
19395,87669.96672
19396,51690.05871
19397,61215.44588
19398,67181.60993
19399,60678.74696
19400,65276.97451
19401,59802.17038
19402,51407.77373
19403,62988.59958
19404,78488.25501
19405,57391.36151
19406,72107.42266
19407,40496.58784
19408,78632.12713
19409,62606.21278
19410,53971.17822
19411,72544.82515
19412,69198.11484
19413,81093.11751
19414,58989.73218
19415,67887.72059
19416,68592.13017
19417,60146.68236
19418,74724.92684
19419,71493.68602
19420,75097.1007
19421,57442.79465
19422,86212.08212
19423,76080.05711
19424,88273.82233
19425,69239.42409
19426,76718.58726
19427,62172.06191
19428,63368.38877
19429,82428.39349
19430,66475.65204
19431,80490.5448
19432,52865.35837
19433,41172.2187
19434,11781.58474
19435,61730.77329
19436,58281.92597
19437,78728.94583
19438,75126.37046
19439,40241.2894
19440,57728.93847
19441,42045.18181
19442,48649.166
19443,69382.00395
19444,74374.11406
19445,62960.42271
19446,45512.77709
19447,85358.81333
19448,71506.05903
19449,57639.36717
19450,76675.93037
19451,57070.50049
19452,40233.35805
19453,78323.193
19454,53908.55917
19455,68193.38507
19456,53806.2634
19457,59289.75622
19458,79097.56181
19459,74201.37294
19460,70388.39833
19461,72045.36689
19462,76044.43819
19463,66866.73398
19464,77147.67089
19465,78989.14349
19466,78869.45291
19467,66215.60748
19468,75314.49797
19469,89447.72868
19470,66730.55104
19471,93742.82869
19472,70813.98116
19473,61302.16118
19474,60796.00241
19475,74487.92256
19476,71784.60243
19477,60997.20468
19478,68165.6818
19479,71983.83867
19480,77755.43816
19481,67522.63146
19482,74850.95046
19483,99046.36467
19484,80845.8007
19485,72059.78151
19486,79380.25834
19487,75418.57546
19488,77075.52995
19489,64023.98885
19490,86445.51668
19491,29447.58341
19492,69215.909
19493,81055.63821
19494,37910.71467
19495,51483.79434
19496,46042.00181
19497,11457.4091
19498,40667.09089
19499,36346.26701
19500,39034.00066
19501,41215.36245
19502,74952.86836
19503,46198.78548
19504,65191.1433
19505,11215.02471
19506,47896.30677
19507,75909.86635
19508,57540.83634
19509,40655.03918
19510,41519.55075
19511,68565.3725
19512,73742.76317
19513,72848.74919
19514,68343.67746
19515,38544.58317
19516,59744.52507
19517,39372.73429
19518,20380.9482
19519,54988.55503
19520,44667.66743
19521,40267.35231
19522,40968.26137
19523,59444.46453
19524,40777.99076
19525,33381.42306
19526,44514.52886
19527,39712.41124
19528,51693.41929
19529,39354.25023
19530,47200.88885
19531,60312.08447
19532,48752.10928
19533,67878.7616
19534,43491.65999
19535,72983.09511
19536,68482.92557
19537,57647.1039
19538,31826.77477
19539,70497.65045
19540,69807.26138
19541,37542.76485
19542,42026.95382
19543,80266.59896
19544,61654.78788
19545,38128.19217
19546,74162.84967
19547,70384.79823
19548,44018.90872
19549,41017.72294
19550,58664.33645
19551,59230.06601
19552,38187.50693
19553,70795.70345
19554,19226.59788
19555,42720.64838
19556,65408.60468
19557,64988.97019
19558,40523.6202
19559,49858.49151
19560,43324.51553
19561,41279.23711
19562,60776.65182
19563,67350.62382
19564,49027.43294
19565,75689.64826
19566,72808.15199
19567,44932.0978
19568,84152.75442
19569,68311.89175
19570,58415.38383
19571,20628.96852
19572,77301.40993
19573,76584.28642
19574,46617.90703
19575,59825.7112
19576,68421.5604
19577,60854.48386
19578,77406.80033
19579,74831.23988
19580,55705.15283
19581,65786.09268
19582,38522.109
19583,78569.56945
19584,60632.75655
19585,72783.38927
19586,21867.78828
19587,71115.86042
19588,66810.05681
19589,78185.24722
19590,56151.28618
19591,60832.79129
19592,50455.27459
19593,66246.30415
19594,39936.13954
19595,80678.8189
19596,40368.62109
19597,34110.79711
19598,47551.05926
19599,60556.39794
19600,57627.7153
19601,56128.19965
19602,63316.5321
19603,40723.37188
19604,49060.8254
19605,60928.51962
19606,54850.75352
19607,58249.43126
19608,38499.02092
19609,81243.67638
19610,71127.53932
19611,59735.70929
19612,11479.93734
19613,50682.55441
19614,67755.46736
19615,43710.45857
19616,58544.85928
19617,42786.92955
19618,45017.8146
19619,40145.66387
19620,18876.37986
19621,37880.25092
19622,40763.04757
19623,61851.73691
19624,36750.14213
19625,61678.19604
19626,41497.14158
19627,20803.43655
19628,45394.247
19629,80804.92805
19630,45130.74355
19631,74694.1354
19632,70201.20796
19633,37093.91866
19634,63351.06832
19635,44100.061
19636,63292.78446
19637,5583.882867
19638,55117.95618
19639,45843.44131
19640,23969.51019
19641,40443.45945
19642,50838.92574
19643,84123.29523
19644,18255.34037
19645,43353.20668
19646,39015.5518
19647,76757.46004
19648,42913.31187
19649,64015.80283
19650,59034.31847
19651,41302.00645
19652,74967.94955
19653,56807.76506
19654,47181.79424
19655,67999.83666
19656,39412.85873
19657,42458.87592
19658,73883.61893
19659,73178.9311
19660,41894.57622
19661,56938.24978
19662,53448.23919
19663,78455.99295
19664,44413.79205
19665,53216.7533
19666,43625.62822
19667,48177.46661
19668,51975.74581
19669,60934.40499
19670,78466.09057
19671,66925.25344
19672,52744.84875
19673,72855.15585
19674,43230.79895
19675,55567.30215
19676,48398.0467
19677,44499.83965
19678,72276.02828
19679,65721.77074
19680,78380.73548
19681,60142.12462
19682,36556.75947
19683,78182.53638
19684,38819.36213
19685,58232.98834
19686,46087.05857
19687,54386.58067
19688,41016.2221
19689,76089.43401
19690,41385.92046
19691,48821.2384
19692,73105.01857
19693,55187.3784
19694,43857.57714
19695,40515.29337
19696,84524.60333
19697,41094.46188
19698,38437.27773
19699,74891.69187
19700,39409.83818
19701,50239.02059
19702,49991.65196
19703,74968.70525
19704,73970.49649
19705,19182.40587
19706,81998.6725
19707,71717.12702
19708,40396.40631
19709,35728.83996
19710,45860.29701
19711,66191.68465
19712,38658.70548
19713,74649.44737
19714,58022.02339
19715,47392.81408
19716,54727.27759
19717,54749.75996
19718,62329.23469
19719,57342.1754
19720,74681.71157
19721,69675.08829
19722,62604.74304
19723,72610.13186
19724,56482.07386
19725,37978.59964
19726,69542.96467
19727,40914.86504
19728,40338.18561
19729,36914.54773
19730,53598.41656
19731,58087.03521
19732,36857.51478
19733,72435.24776
19734,68021.21257
19735,49316.95176
19736,18728.71028
19737,20971.58045
19738,10543.13974
19739,60719.55892
19740,61011.0682
19741,56016.0205
19742,38801.4385
19743,42903.50589
19744,41947.47922
19745,60363.54464
19746,40600.90663
19747,58403.48355
19748,41351.17441
19749,39576.86026
19750,68909.55226
19751,65251.74311
19752,63010.38223
19753,68142.16797
19754,44396.08858
19755,64314.03323
19756,58386.69495
19757,70042.77639
19758,24505.96905
19759,50473.59107
19760,53116.70635
19761,49398.2906
19762,44033.2607
19763,60097.52573
19764,73930.58155
19765,46633.21614
19766,53155.47392
19767,76510.95998
19768,74849.60228
19769,42194.0309
19770,67934.53513
19771,41562.90786
19772,19835.60651
19773,55609.25909
19774,61905.85409
19775,70652.07814
19776,38170.70342
19777,74568.97499
19778,42129.29571
19779,81741.85011
19780,43776.82231
19781,72539.04334
19782,51824.69552
19783,58364.55418
19784,62799.34336
19785,41114.41299
19786,37566.68696
19787,50319.94052
19788,74325.18174
19789,72348.13777
19790,39153.16388
19791,52556.5101
19792,77992.70489
19793,69657.61533
19794,38055.86273
19795,69860.44047
19796,47703.9812
19797,18843.27542
19798,36335.79008
19799,60817.47966
19800,47850.38889
19801,22662.12036
19802,36474.22679
19803,56212.66994
19804,47116.23811
19805,22083.58301
19806,20678.0238
19807,54696.35742
19808,40897.37693
19809,58154.7895
19810,123305.5705
19811,86379.1214
19812,105622.1105
19813,68123.75774
19814,82362.91756
19815,87844.5323
19816,89213.76818
19817,99270.46634
19818,71729.00244
19819,109457.0889
19820,65572.97889
19821,74719.39968
19822,65121.13186
19823,78108.80808
19824,88233.61618
19825,104391.3272
19826,113084.9441
19827,100212.7634
19828,62926.85062
19829,85628.69079
19830,77793.6093
19831,114175.5497
19832,96461.36799
19833,69683.41585
19834,78114.96907
19835,74019.58578
19836,89185.01227
19837,71757.44506
19838,78894.88686
19839,107193.5125
19840,76798.1115
19841,110037.3442
19842,109637.7054
19843,69975.67617
19844,84317.92355
19845,96729.21869
19846,56135.76075
19847,106135.1386
19848,85681.50117
19849,69785.78415
19850,75827.50663
19851,84876.6265
19852,78486.50175
19853,76686.81754
19854,105567.2389
19855,78989.24385
19856,64413.98286
19857,80118.18424
19858,76112.52489
19859,70178.15391
19860,109537.6319
19861,108645.9676
19862,86144.86156
19863,58900.52139
19864,83086.13067
19865,90614.92035
19866,69071.35075
19867,86198.74532
19868,79490.44817
19869,47485.19464
19870,111888.3885
19871,134149.8522
19872,32046.38446
19873,96239.16246
19874,71414.20736
19875,86815.07176
19876,43564.28524
19877,44995.08177
19878,45428.5425
19879,31523.21191
19880,39243.98442
19881,54762.3985
19882,54009.24106
19883,48006.85099
19884,64111.06724
19885,122797.7887
19886,141302.6295
19887,64970.91176
19888,145222.1836
19889,67811.96284
19890,80774.67216
19891,67019.42147
19892,123879.2917
19893,133301.0439
19894,61776.67822
19895,135901.1458
19896,79177.6723
19897,116233.6571
19898,74070.54168
19899,70132.87438
19900,23446.45872
19901,68093.07543
19902,64888.29448
19903,106015.7699
19904,79528.86425
19905,122466.7323
19906,76144.24617
19907,89188.39358
19908,121195.3186
19909,19934.70368
19910,129006.4392
19911,82335.74113
19912,81151.26556
19913,99694.60477
19914,87980.587
19915,94838.86938
19916,57942.50093
19917,72847.7281
19918,135117.6515
19919,69207.16593
19920,78263.74844
19921,121139.947
19922,101922.7119
19923,63431.02653
19924,65366.79776
19925,79610.67217
19926,66939.6023
19927,104797.3479
19928,105460.9536
19929,72389.51885
19930,91405.27645
19931,66668.43025
19932,77864.94434
19933,117263.0108
19934,81750.94992
19935,61138.51456
19936,63008.46249
19937,57351.9353
19938,84264.29003
19939,77980.34224
19940,65402.37532
19941,77663.89604
19942,138562.5309
19943,127499.1386
19944,68079.55446
19945,51295.92949
19946,87296.24279
19947,92098.27708
19948,72668.46807
19949,62759.45606
19950,91597.53413
19951,79093.90392
19952,128795.0543
19953,74964.76985
19954,78402.3891
19955,69975.96631
19956,20170.48802
19957,98763.27544
19958,123995.5732
19959,127501.2995
19960,164274.3088
19961,67906.95615
19962,96455.58605
19963,59499.02724
19964,62889.05106
19965,76694.38663
19966,119651.9958
19967,66328.37459
19968,90843.37227
19969,78589.36111
19970,69169.59556
19971,63449.56239
19972,73248.80693
19973,61902.36095
19974,76581.60679
19975,63256.3918
19976,57684.54917
19977,141312.3841
19978,139173.203
19979,64340.8587
19980,88879.65867
19981,54717.49835
19982,124594.458
19983,143614.5196
19984,87147.87881
19985,67280.41556
19986,125848.3297
19987,20831.83012
19988,61844.58899
19989,90077.96283
19990,51536.79947
19991,78658.38589
19992,132926.9675
19993,133679.7054
19994,29164.86609
19995,102559.0711
19996,67718.76661
19997,89960.19416
19998,80216.08374
19999,68924.04997
20000,102803.4566
20001,72524.61517
20002,128037.6557
20003,92643.82544
20004,85340.27168
20005,82233.66075
20006,75927.94838
20007,95239.39396
20008,91788.85926
20009,29021.52782
20010,90157.69039
20011,121099.0356
20012,66716.7843
20013,95065.13316
20014,91518.97416
20015,99082.27347
20016,87686.90851
20017,71485.76527
20018,82268.38453
20019,105879.5068
20020,70645.26462
20021,90132.53535
20022,63665.30756
20023,80801.75579
20024,64796.00466
20025,87523.47806
20026,107773.3941
20027,93787.41282
20028,70823.54227
20029,92019.55331
20030,120903.5724
20031,95965.70144
20032,104989.697
20033,53629.7112
20034,87401.7661
20035,95664.93286
20036,41760.43668
20037,6895.064307
20038,50043.06697
20039,60256.30505
20040,33937.05324
20041,52039.27916
20042,53808.69412
20043,46735.02769
20044,41125.21389
20045,91607.22697
20046,15015.87119
20047,25327.86546
20048,2786.855699
20049,9756.703385
20050,3422.438312
20051,7598.073126
20052,7323.92419
20053,69379.14579
20054,57995.05569
20055,80088.08262
20056,70006.41909
20057,78479.79318
20058,88660.83379
20059,93708.94048
20060,51181.26705
20061,72623.50325
20062,80413.31134
20063,84614.95695
20064,64067.2528
20065,38169.66347
20066,63966.77217
20067,68502.65226
20068,51121.78014
20069,78555.28953
20070,60058.33525
20071,87402.64044
20072,69814.34107
20073,67576.52417
20074,66297.92989
20075,55659.92647
20076,68593.33003
20077,84100.05629
20078,74171.12265
20079,62784.52224
20080,55829.9041
20081,61894.96314
20082,82658.18551
20083,98717.7571
